TaxoName,pValue,fdrCorrectedpVal,CohenEffectSize,foldChanges,Mean0_tolerant,mean1_sensitive
TAG50:5-FA14:1,0.039750521102503246,0.134004855404269,0.20439461693242392,0.501397062956153,1.24895,2.49094
TAG50:5-FA16:0,0.020381618821281644,0.10248084507436314,0.36166160644523204,0.682991037463736,0.9803025,1.435308
TAG50:5-FA16:1,0.010818625502671389,0.08057672253374328,0.37350893292575094,0.5393266975778299,1.20505,2.2343599999999997
TAG50:5-FA18:2,0.07961580146011392,0.19148389642956576,0.18056994910458488,0.27198010468443046,1.2377325,4.55082
TAG50:5-FA18:3,0.012140859647217209,0.08312572452005976,0.2608518034787917,0.5940073000039499,1.323415,2.227944
TAG50:5-FA20:5,0.021123849102489458,0.10248084507436314,0.3505521875515833,0.5784294739962961,1.1081575000000001,1.915804
TAG51:0-FA17:0,0.10858281437617989,0.2270611069097949,0.20811993418314367,0.5568170173918714,1.6736650000000004,3.0057720000000008
TAG51:1-FA15:0,0.004439421813920174,0.06079143741964883,0.29467436158355387,0.5239600616756331,1.1254725,2.148012
TAG51:1-FA16:0,0.04746272386961205,0.14442957908709902,0.20995398875268034,0.48503697422954717,1.75732,3.623064
TAG51:1-FA17:0,0.028932313610813946,0.11586572762066528,0.2624618338974388,0.4241954430029885,1.37515,3.241784
