TaxoName,sensitiveSample_1,sensitiveSample_2,sensitiveSample_3,sensitiveSample_4,sensitiveSample_5,sensitiveSample_6,sensitiveSample_7,sensitiveSample_8,sensitiveSample_9,sensitiveSample_10,sensitiveSample_11,sensitiveSample_12,sensitiveSample_13,sensitiveSample_14,sensitiveSample_15,sensitiveSample_16,sensitiveSample_17,sensitiveSample_18,sensitiveSample_19,sensitiveSample_20,sensitiveSample_21,sensitiveSample_22,sensitiveSample_23,sensitiveSample_24,sensitiveSample_25,sensitiveSample_26,sensitiveSample_27,sensitiveSample_28,sensitiveSample_29,sensitiveSample_30,sensitiveSample_31,sensitiveSample_32,sensitiveSample_33,sensitiveSample_34,sensitiveSample_35,sensitiveSample_36,sensitiveSample_37,sensitiveSample_38,tolerantSample_1,tolerantSample_2,tolerantSample_3,tolerantSample_4,tolerantSample_5,tolerantSample_6,tolerantSample_7,tolerantSample_8,tolerantSample_9,tolerantSample_10,tolerantSample_11,tolerantSample_12,tolerantSample_13,tolerantSample_14,tolerantSample_15,tolerantSample_16,tolerantSample_17,tolerantSample_18,tolerantSample_19,tolerantSample_20,tolerantSample_21,tolerantSample_22,tolerantSample_23,tolerantSample_24,tolerantSample_25,tolerantSample_26,tolerantSample_27,tolerantSample_28,tolerantSample_29,tolerantSample_30,tolerantSample_31,tolerantSample_32,tolerantSample_33,tolerantSample_34,tolerantSample_35,tolerantSample_36,tolerantSample_37,tolerantSample_38,tolerantSample_39,tolerantSample_40,tolerantSample_41,tolerantSample_42,tolerantSample_43,tolerantSample_44,tolerantSample_45,tolerantSample_46,tolerantSample_47,tolerantSample_48,tolerantSample_49,tolerantSample_50,tolerantSample_51,tolerantSample_52,tolerantSample_53,tolerantSample_54,tolerantSample_55,tolerantSample_56,tolerantSample_57,tolerantSample_58,tolerantSample_59,tolerantSample_60
hexadecatrienoate (16:3n3),8.2672,1.334,2.7079,0.2139,0.5565,4.1379,2.651,0.2139,0.5585,0.2139,0.6586,0.5136,1.1859,1.2224,1.1653,24.5984,72.0707,0.8591,1.3713,1.6128,1.7384,1.3551,3.0224,0.524,0.2968,24.3822,2.0473,0.3999,0.3807,0.7619,0.5104,0.249,0.2139,3.1085,1.7096,0.4259,0.4729,1.6658,1.3526,0.2139,0.6416,1.9636,0.2139,0.3107,0.8587,1.0232,0.2139,1.2251,0.2139,0.2139,0.2139,0.767,0.3789,0.2139,2.5008,0.2139,0.6665,1.5698,3.4641,0.6576,0.2139,0.2139,0.2139,1.5039,1.171,7.1765,0.5217,1.1759,0.8579,0.5557,0.3122,0.2139,0.651,1.217,0.2139,0.7699,2.161,3.2555,1.6419,0.3396,0.4873,0.2139,1.0,0.5952,5.3836,0.5641,0.4373,0.4968,0.2139,0.2405,0.2139,3.0576,0.4424,0.2139,0.2139,0.2139,1.3881,0.6507
I-urobilinogen,0.7823,2.6475,6.4835,0.426,0.4707,0.2408,0.7589,1.3427,0.221,0.1546,0.0691,1.8307,10.3288,2.6612,25.9024,0.7019,9.8721,11.3718,29.4926,0.1704,0.1303,6.046,0.3634,0.5413,0.0691,3.1825,2.09,0.1554,0.5731,2.5529,0.3499,0.0691,0.0691,0.138,0.3515,0.2749,32.3674,34.3621,0.0691,0.0691,0.0691,43.17,0.0691,50.6282,0.0691,7.2138,0.1707,0.5205,0.0691,2.7906,0.0691,0.0691,0.0691,13.351,0.1304,0.7427,17.5196,4.3532,0.3416,0.4247,0.0815,0.0691,0.0691,0.1834,33.1347,7.1496,0.0691,0.0691,24.9009,70.9023,0.0691,0.0807,1.9053,0.3208,0.0691,0.3508,1.0,3.8791,0.0691,0.0691,2.8212,0.2057,0.0691,0.1786,0.0691,0.0691,0.0691,0.0691,0.5735,4.2618,0.5868,0.459,0.236,0.0691,7.5995,9.6429,1.4217,3.4378
isoursodeoxycholate sulfate (1),0.4616,2.0008,2.324,0.1931,0.0954,0.0954,4.784,0.0954,0.0954,0.0954,0.0954,1.0297,4.5294,0.8799,0.0954,1.7273,0.2172,0.6048,3.8332,0.1607,0.4714,0.0954,0.1921,0.0954,0.0954,1.5731,2.2626,0.0954,0.0954,0.0954,0.0954,0.0954,0.0954,0.3955,0.0954,0.0954,1.3023,4.3862,0.0954,0.0954,0.0954,3.0542,0.0954,0.5536,0.0954,1.1998,0.0954,0.5306,0.0954,0.0954,0.0954,0.0954,0.0954,0.0954,0.9703,0.0954,0.0954,0.8053,0.0954,0.0954,0.0954,0.0954,0.0954,0.0954,3.3555,1.2814,0.0954,0.0954,0.1529,1.0508,0.0954,0.0954,1.2669,0.6346,0.0954,0.0954,0.332,0.323,0.0954,0.0954,0.0954,0.0954,0.0954,0.0954,0.0954,0.0954,0.0954,0.0954,0.0954,0.0954,1.2567,0.3188,0.0954,0.0954,0.0954,0.0954,0.8041,0.8342
laurate (12:0),0.2671,0.4368,0.9647,0.3041,1.3614,0.8613,0.2983,1.5461,0.8224,0.549,0.6755,0.351,1.0762,0.2082,0.3393,0.7172,33.0459,0.5247,21.7358,0.6329,0.5148,3.0076,1.3858,0.396,0.5874,1.8117,0.2383,0.9641,2.6103,0.9447,1.1957,3.8402,0.9123,1.4154,1.2315,2.2675,0.1872,0.8252,4.8716,4.6005,5.4797,5.0687,51.7747,0.5796,0.7225,1.323,2.9937,0.3446,1.0394,0.4354,31.2475,1.2447,16.8856,67.2961,1.4127,6.2262,158.4519,0.3807,0.8693,1.5931,22.2451,0.3986,1.5618,3.0581,0.6354,539.6309,1.3011,2.386,0.4723,0.3336,1.4577,1.6868,0.6254,0.5019,4.8041,0.8269,0.7312,0.6233,1.6468,1.0,0.4744,0.6282,7.3315,1.0015,1.0734,0.9278,1.2201,2.3536,4.4553,0.4479,0.4731,1.1153,2.6834,0.7195,0.5339,0.388,0.5146,0.3653
lignoceroylcarnitine (C24)*,1.6249,2.3594,0.7788,0.2251,0.3843,0.5082,0.6443,1.1836,0.7785,0.2251,0.6282,0.9949,1.8966,0.7531,1.7084,1.61,0.8056,1.044,0.9141,0.4822,1.1065,1.0,0.8958,0.3724,0.7128,0.3862,0.8606,1.5021,1.0401,0.6607,0.7796,3.2145,1.0998,0.6495,0.2251,0.7228,0.8798,0.9965,1.8598,1.722,1.353,2.051,0.9493,0.8823,0.7977,1.4409,0.7069,0.9087,1.8906,1.4362,0.9528,1.1834,0.3683,1.2709,1.2628,1.8316,0.9458,1.1305,1.9782,1.3573,1.087,1.7587,1.009,1.0275,2.0682,1.6169,1.0561,0.4228,0.7864,1.3782,0.6592,1.19,0.7318,0.6758,0.7322,1.9625,3.2497,0.8398,1.6071,1.179,1.8266,0.8088,0.4533,0.7512,1.1483,0.9853,0.9218,0.917,0.3488,1.0658,1.2855,1.1109,2.802,1.3484,0.8453,0.8145,1.6532,1.2075
linoleoylcarnitine (C18:2)*,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.9971,0.2295,0.2295,1.0601,0.2295,0.2295,0.2295,36.5062,1.6059,0.2295,0.2295,0.5483,4.4263,0.2295,1.0,0.2295,0.2295,1.0723,0.2295,0.8348,0.4668,0.2295,0.2295,2.2124,0.2295,0.2295,0.2295,0.3671,0.4074,0.2295,0.2295,0.7419,0.2295,0.2295,0.2295,0.2295,0.2295,4.8268,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.3504,0.2295,0.2295,0.2295,0.2295,0.2295,0.7625,0.2295,0.2295,8.9227,0.9128,0.6147,0.2295,0.2295,3.1041,0.4089,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.7364,0.2295,0.2295,0.2295,1.6472,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295
lithocholate sulfate (1),0.8408,0.9382,0.3601,1.9122,0.2984,0.2984,1.0122,0.2984,0.2984,0.2984,0.2984,0.9357,1.7849,0.2984,1.9312,0.5432,0.2984,0.2984,2.8031,1.1753,4.2886,2.4977,1.9069,4.7231,0.2984,0.2984,1.0,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,0.5099,2.4511,0.2984,0.2984,0.2984,5.2121,0.2984,1.3325,0.2984,0.4967,0.2984,0.3284,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,0.5627,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,1.2041,0.2984,0.2984,3.5098,0.9456,3.0423,0.2984,0.2984,0.8648,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,0.2984,0.4606,0.2984,0.2984,0.2984,0.2984,0.2984,4.1028,0.7199,0.2984,0.574,0.2984,0.2984,0.9547,0.7937
lithocholic acid sulfate (2),2.7673,0.4944,0.2368,0.3055,0.8425,0.4952,0.3504,0.2368,0.2368,0.2368,0.2368,3.7177,0.2368,20.5358,131.6294,0.2368,0.2368,0.2368,3.3444,0.2368,0.7663,3.8441,1.3521,7.9295,0.2368,0.2368,0.3409,0.2368,0.2368,0.2368,0.2368,0.2368,0.2368,2.8494,34.982,0.2368,0.5907,0.2368,0.2368,0.2368,0.2368,0.2368,0.509,6.3024,0.2368,0.2368,0.385,2.8288,0.2368,0.2368,0.2368,0.2368,0.2368,0.9972,0.2368,0.2368,0.378,0.2368,0.2368,0.2368,0.2368,0.2368,0.2368,0.2368,0.2368,0.2368,0.2368,69.6031,1.84,89.1476,0.2368,0.2368,1.2112,0.2368,0.2368,0.3856,0.302,0.2368,0.2368,0.3039,0.2368,0.2368,0.2368,0.2368,0.2368,0.2368,0.2368,0.2368,0.6135,1.0028,0.2368,0.2368,0.2368,0.2368,0.4323,0.2368,0.2368,0.2368
mead acid (20:3n9),10.8216,2.8449,8.4001,0.0779,0.3994,0.9813,1.4405,0.9778,0.3011,0.0146,1.5075,10.8543,6.2439,0.8139,30.5767,5.7286,8.4385,29.1369,34.2537,0.3889,7.5666,1.2677,1.9015,0.6318,0.0146,6.0414,3.0963,0.5368,0.2541,1.4931,0.2956,0.1516,0.0471,0.7953,3.163,0.0146,2.4733,2.3916,1.0888,0.041,1.7312,15.5408,1.1726,0.3292,0.1545,15.0889,0.3687,21.0987,0.0988,0.0919,0.3007,2.2338,0.0146,0.3539,3.5902,0.0305,0.0146,5.7582,2.5461,1.6435,0.2874,0.0794,0.0146,0.3853,3.0846,12.3234,0.4614,1.9116,0.9928,0.453,0.3146,0.0392,2.5278,1.8601,0.4048,0.1399,32.857,38.888,0.1,0.0642,0.0146,0.5704,0.0211,1.4763,13.1156,0.6329,0.0471,0.0146,0.0538,1.0,0.1684,8.9114,0.8345,0.0146,0.0146,0.0158,1.3489,1.6633
methionine sulfoxide,0.9933,0.9122,1.2296,0.9322,0.8739,1.1778,0.8459,0.7416,0.8347,1.1076,3.3072,0.4873,1.0247,0.8234,1.3229,1.2799,1.3041,1.3896,1.0842,1.5966,2.6178,1.9933,0.9269,1.5258,1.3547,0.8241,1.0,0.6944,1.0279,1.8445,1.5519,1.7022,1.6851,1.3711,2.4004,1.0603,0.5184,1.1495,1.3087,1.1322,1.0587,1.1272,1.0596,0.5034,0.5807,1.2231,0.7566,0.5675,1.364,0.6069,0.8306,1.0178,1.1044,0.6479,0.7458,0.7082,0.4792,0.644,1.9927,2.2944,0.8327,0.8327,1.4079,2.1801,1.2353,1.3466,1.7936,2.2059,0.7949,0.7822,0.7007,0.7558,0.6339,0.8173,0.9071,1.2648,1.6863,0.7753,1.154,0.8934,0.8925,0.6792,0.7732,1.469,1.6865,0.6639,1.5283,1.6612,0.059,1.3254,0.8821,0.9172,0.9938,1.1435,0.6716,0.91,0.8583,2.1131
N-acetylaspartate (NAA),0.176,4.4446,2.8364,0.9399,0.5562,0.6552,1.6923,0.4498,1.0,0.6294,2.0216,0.9942,1.1074,1.8212,1.1484,1.2241,1.2848,12.5556,3.1365,1.4081,1.1829,0.7185,0.5522,1.014,2.3172,1.8347,2.0539,1.8187,0.5807,1.1459,1.0112,0.3602,1.0058,0.7591,1.3583,0.9269,2.0169,3.1432,0.2802,0.7501,0.6761,1.2724,0.5509,1.5361,4.294,0.5969,0.666,0.6149,0.337,0.4446,0.5454,0.986,1.6233,0.2962,0.2123,0.3659,0.5911,3.6516,1.7542,0.7937,0.8287,0.9205,0.7805,0.7229,1.0641,0.5061,0.6482,10.0647,0.4354,9.9814,0.852,3.3502,0.2707,0.8808,0.5435,3.0343,0.6868,0.7466,0.3367,0.3322,1.9507,0.7313,0.2863,1.0351,3.5412,1.6105,0.6971,1.2696,0.8283,0.9934,7.2277,0.7844,0.165,0.8325,1.4402,3.2455,1.0698,1.1019
N-acetylhistidine,0.3872,1.0079,1.7586,0.6802,0.9925,0.6679,1.2874,1.7943,1.3411,0.3846,1.7371,0.2695,0.4475,1.694,0.4453,0.5779,0.6372,1.4869,1.3303,1.9828,1.0978,2.097,0.7619,0.3358,0.6274,0.3895,0.6236,2.4697,2.618,0.4749,1.5662,0.6737,0.7304,0.5049,0.4777,1.3024,0.55,0.5115,0.9071,1.0211,1.0,1.5999,0.787,1.0391,0.9769,2.3529,1.138,2.1626,0.5916,0.6479,0.8599,1.8729,2.2328,1.5973,0.7042,0.8702,1.6241,1.2159,1.3532,1.3576,1.0264,0.7881,1.1434,0.8628,0.4932,0.4664,2.1466,1.6974,4.4005,0.7448,0.8155,0.8448,3.7895,3.838,0.5814,1.1331,0.248,0.8416,0.78,0.7697,1.2552,0.8201,0.5643,1.4393,1.7401,0.6485,2.8968,3.2116,0.9619,1.6412,2.7117,0.9137,1.0546,0.7584,0.9249,1.5896,0.7239,1.0107
N-acetyltaurine,0.0337,13.5878,0.2635,2.2906,0.9825,4.1243,0.0337,12.9165,0.0605,0.1391,0.1658,26.3489,39.5588,2.3276,3.4094,6.7534,9.6123,1.0995,4.6865,1.8746,13.7072,0.5169,0.149,13.2401,0.8434,0.3645,0.289,3.8595,1.5937,2.8299,0.2254,0.0337,0.0337,1.0175,2.1604,0.0337,31.6424,11.48,0.0337,0.0337,0.0562,0.0337,0.0337,14.7136,8.167,0.5679,0.0337,0.7726,2.0587,0.0337,0.0337,0.5818,0.0337,2.638,0.3663,0.3644,0.0337,1.0954,1.8296,0.7153,0.0337,0.0337,0.0337,0.7407,0.0337,0.7215,0.0337,6.9633,11.2638,14.734,4.1262,2.2361,0.8625,0.0631,0.2137,0.5752,0.4179,0.9005,0.16,0.2541,0.3842,0.0337,0.0337,0.1057,4.1149,0.8844,0.0337,0.0337,2.1564,0.6419,7.4153,0.0337,0.3111,1.0,0.2047,0.0337,0.0337,0.0862
N-alpha-acetylornithine,1.0391,0.2708,2.184,0.5769,0.6681,0.8774,0.3242,0.5532,1.8604,0.2364,0.6714,0.1877,0.5416,4.6189,1.8157,0.4552,0.4389,0.8478,1.2574,1.4305,0.3385,0.6134,0.58,0.6392,1.0,0.5233,0.2403,2.2286,1.1421,1.2528,1.1172,0.208,0.8659,0.6544,0.377,1.4387,0.7421,0.8844,0.7199,2.6255,1.0356,0.3693,3.0056,1.6091,2.0562,1.5177,0.914,0.0909,0.7357,0.3439,0.8462,0.9345,2.1456,1.3419,0.4937,0.4677,1.2271,1.3868,3.2136,0.9515,2.1682,1.0687,1.8721,1.0867,0.5291,0.2075,2.7745,1.3709,1.5029,1.1228,0.5423,1.9382,0.8468,2.4041,0.985,1.3512,0.1751,0.1753,1.1899,0.7889,0.6917,0.7857,0.2871,0.9025,1.2421,0.2068,1.6267,2.7399,0.4394,1.6514,1.462,0.429,0.7091,1.5556,1.5196,2.095,1.4884,1.9093
N-carbamoylputrescine,4.0769,0.819,2.5379,1.0177,0.6366,1.0466,9.9253,0.5427,0.6069,1.9186,6.3806,0.7053,0.0753,2.4109,0.8137,0.972,3.4515,1.9189,2.3752,5.8214,1.3248,0.326,0.1308,0.4008,0.1383,7.7143,6.7481,7.6283,1.9385,0.5003,0.8074,0.9013,2.5343,2.1324,3.5995,2.0595,2.5942,0.3899,0.273,0.2978,0.8994,2.707,0.1697,1.037,0.5381,0.1657,0.6527,0.4864,0.121,0.2008,0.716,3.8123,6.2566,5.608,0.3087,0.6164,0.6699,4.5499,1.3956,0.754,0.8615,0.2853,0.8942,0.5048,1.7853,0.49,0.74,1.4311,0.6669,1.1597,0.3061,0.0753,0.0753,0.7974,0.124,0.8286,2.0384,0.4111,0.5131,0.4698,0.2561,0.4391,0.8217,1.0,1.1382,2.4406,7.1447,3.9363,1.0362,7.6839,1.1851,0.8647,0.2422,4.053,1.8214,0.875,1.0035,0.7495
"N1,N12-diacetylspermine",0.0979,12.1654,0.8607,0.0979,0.0979,0.4567,0.0979,0.2261,0.8005,0.0979,0.1889,0.0979,0.0979,4.9462,6.1331,10.0781,10.8852,4.1799,1.5786,0.7232,0.0979,0.0979,0.0979,7.2732,0.0979,1.7717,0.0979,8.824,1.3922,17.8099,0.0979,0.0979,0.0979,3.9995,0.2263,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979,0.3432,0.5411,0.0979,0.0979,0.6105,0.0979,0.0979,0.1138,0.0979,0.1855,0.5719,0.0979,0.0979,0.0979,10.1366,0.3415,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979,0.2436,1.9152,5.8079,1.8099,0.0979,0.0979,1.1393,0.3556,0.0979,0.0979,0.0979,0.586,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979,2.3397,0.0979,0.0979,0.3345,1.4467,0.5359,5.3669,0.0979,0.0979,0.0979,0.0979,0.1573,0.445,0.2534
N1-Methyl-2-pyridone-5-carboxamide,0.1076,6.3759,0.389,3.5737,0.1076,0.1076,0.3302,1.5,0.1076,0.1076,1.2785,2.0996,0.7177,0.3296,0.7668,2.9385,2.0297,1.0856,1.1597,2.9272,18.545,0.1076,0.1076,0.7819,0.1076,0.7397,1.7568,1.1774,0.7721,0.5475,0.1227,0.1076,0.1076,2.4177,3.1074,0.1076,2.0611,1.0824,0.1076,0.3062,0.1076,0.1076,0.1076,0.6633,3.5982,2.5843,0.1076,0.1076,0.136,0.1076,0.1076,0.1076,1.402,0.8439,0.5213,0.3767,0.1076,1.0,0.1076,0.1076,0.5601,0.4237,0.1076,0.1157,0.1076,1.6077,0.1076,0.1076,6.7589,3.1751,11.732,2.6038,6.0043,1.3383,0.1076,0.1076,0.1076,0.168,0.1076,0.1076,0.2548,0.1076,0.1076,0.1076,0.3518,0.4545,1.9079,1.4818,2.1184,1.07,0.5176,0.1076,0.2255,0.5609,0.1076,0.1076,0.6916,0.7961
octadecanedioate (C18),0.3308,1.0551,0.8237,0.0335,1.4877,0.6957,0.0335,3.112,1.758,2.5248,0.4912,0.0335,0.1555,0.2093,0.4522,0.7021,0.0335,0.6519,0.4801,0.3023,0.5191,2.0291,2.083,0.5382,1.019,0.3539,0.8746,1.0912,0.8951,1.0535,1.7693,3.9039,2.2413,0.2732,0.2672,0.8411,0.0892,0.327,1.7704,2.0344,1.4259,0.5533,1.1354,0.3592,4.1726,0.923,0.9192,0.8912,5.3523,1.4625,1.8671,1.8152,1.6489,0.7021,0.3366,1.8396,1.726,0.8,0.5312,0.7443,1.1802,1.69,1.2721,1.1189,0.1881,0.5649,3.0872,0.9427,0.4614,0.4745,6.1721,6.9727,0.5244,0.6645,1.3422,1.2652,1.8941,0.4384,3.3458,2.4949,1.8777,1.4844,1.7563,1.2084,0.9244,1.7207,1.236,2.2328,0.1199,0.8932,0.4225,0.5436,2.6623,1.4997,1.4987,0.981,0.754,1.062
oleoyl ethanolamide,0.9766,3.9209,7.4513,0.3429,0.75,7.2569,6.2927,1.3303,0.7952,0.2716,5.5437,1.3745,1.6548,2.3295,6.6146,3.8534,1.0495,10.828,10.7528,1.0654,1.9815,0.9841,0.6827,1.3926,0.4267,4.3398,5.0623,0.4321,0.1292,1.044,0.2938,0.146,0.0533,1.3051,3.2092,6.9402,0.9337,5.2947,0.3215,0.252,0.9091,3.148,0.2965,22.0503,4.9677,11.3093,2.0695,8.1448,0.0847,0.1262,0.4029,0.1718,0.829,5.6272,0.3918,0.1932,1.1809,2.2878,1.1407,0.3643,0.3367,0.2858,0.1329,0.8879,42.417,0.2852,0.2072,1.9369,8.3818,1.0159,0.1794,0.7401,13.7034,5.6489,0.1468,0.5998,37.6598,1.7891,0.2217,0.0739,0.1761,0.1931,0.9607,0.635,1.7276,1.3674,0.2494,0.7224,3.0721,1.3949,1.2872,1.0565,0.0533,0.5334,1.3159,0.3123,1.7191,0.6136
oleoylcarnitine (C18),0.1629,0.0445,0.8304,0.0445,0.0925,1.373,1.9925,0.9185,0.0445,0.594,0.0445,1.0555,0.0445,12.0047,4.0039,0.0445,0.0445,1.7682,3.3059,0.0445,1.7412,0.3319,2.7849,1.6155,0.0445,1.1096,0.4688,0.2235,0.0445,2.1162,0.1628,0.0445,0.0445,0.8652,1.0363,0.0445,0.0445,0.5142,0.0445,0.0445,0.0445,2.6157,1.9424,4.9002,0.1025,2.5361,0.0445,0.5031,0.0445,0.0445,0.0445,0.0445,0.0445,0.0445,0.0445,0.0445,0.0949,0.0445,0.405,0.2106,0.0445,0.0445,0.0445,0.0445,3.5165,0.0445,0.0445,2.4059,1.5715,1.2107,0.0445,0.0445,4.4826,0.8506,0.0445,0.0445,1.8346,0.0445,0.0445,0.0445,0.0445,0.0795,0.0445,0.0445,1.3413,0.0445,0.0445,0.0445,1.0,0.0445,0.0445,0.0445,0.0445,0.0445,0.0445,0.1325,0.1005,0.0445
palmitoleoylcarnitine (C16:1)*,0.4879,0.2192,0.2192,0.2192,0.2192,1.2569,0.9429,0.2192,2.5414,0.2192,0.2192,0.3578,0.2835,71.1716,4.7701,0.2192,0.4328,1.1262,2.1215,0.6818,0.7795,0.2192,0.4235,1.3578,0.2192,0.7496,1.3481,0.2192,0.2192,4.7958,0.4368,0.2192,0.2192,0.2192,0.5308,0.2192,0.2192,6.0877,0.2192,0.2192,0.2192,0.2192,1.0571,4.1205,0.2192,0.2192,0.2192,0.4632,0.2192,0.2192,0.2192,0.2192,0.2192,0.2192,0.2192,0.2192,0.2192,0.2192,0.4782,0.2192,0.2192,0.2192,0.2192,0.2192,0.8673,0.2192,0.2192,2.8998,1.858,0.2192,0.2192,0.2192,2.9414,0.3913,0.2728,0.2192,0.7348,0.2192,0.2192,0.2192,0.2192,0.2192,0.2192,0.2192,1.2655,0.2192,0.2192,0.2192,3.5958,0.2192,4.6094,0.2192,0.2192,0.2192,0.2192,0.5164,0.3517,0.2192
palmitoyl ethanolamide,0.6979,2.5295,4.4389,0.5753,0.8448,6.134,3.2604,1.4841,1.4469,0.0591,7.5176,1.2026,0.7373,2.3865,3.0768,5.6244,2.2265,8.7921,5.2899,0.8035,1.5777,1.0463,0.6898,1.8218,0.7893,2.7241,2.4463,0.937,0.2978,2.1465,0.5473,0.2164,0.1586,3.5232,3.1551,12.5328,1.2785,1.6903,0.4596,0.4503,0.9747,4.2799,0.5093,10.905,2.7487,6.897,2.1305,6.1262,0.2936,0.3126,0.6609,0.4986,0.7939,7.8624,0.4115,0.3611,0.843,1.7032,0.6104,0.5655,0.5765,0.5979,0.2485,0.9654,37.639,0.5368,0.6283,2.2011,3.2658,2.6905,0.3838,0.6448,5.8952,3.2012,0.4744,0.6801,22.4531,3.3388,0.3184,0.2931,0.4038,0.3945,1.0198,0.8101,2.0234,1.4628,0.2689,0.4849,2.8236,2.5646,0.913,0.8151,0.3035,0.4807,1.0,0.4751,1.122,0.8613
phenol sulfate,0.2021,1.8376,0.5448,1.8695,0.2929,0.5048,0.2021,0.8126,0.8489,0.2021,0.2021,0.3096,0.3435,0.9818,2.5898,0.3974,0.2021,1.0913,12.4577,1.0866,102.0493,0.4048,2.7595,0.3258,0.2021,1.5469,0.6138,0.2021,0.4101,1.5015,1.0512,0.2021,0.2021,0.2021,0.2931,0.2021,0.2021,70.2219,0.2021,0.2021,0.2021,0.375,0.2021,2.0934,4.4255,2.0265,0.2021,0.2021,2.6887,0.2021,0.2021,0.2021,0.2021,0.2021,0.2021,0.2021,0.2021,0.5309,0.4292,0.2021,0.2021,0.2021,0.2021,0.302,1.5085,0.2224,0.2021,0.3355,1.0166,3.7347,3.0319,0.2691,5.2754,0.4345,0.2021,0.2021,0.2021,0.2021,0.2021,0.2021,0.2021,0.2021,0.2021,0.2021,0.7774,0.2021,0.2021,0.2021,0.9834,0.2021,4.4648,0.2021,0.2021,0.2021,0.2021,0.2021,0.3028,5.2194
phenylpyruvate,0.6726,1.9131,1.5947,0.2674,0.9167,2.14,0.3019,0.4031,0.6651,0.1998,2.0039,0.4132,1.0088,0.0752,0.4508,0.3392,0.1227,0.4912,0.2472,1.9975,0.5773,1.1267,0.8402,0.0752,1.7854,0.9876,4.1448,1.292,0.4012,0.2912,1.4106,0.5559,1.8058,0.9912,0.2595,2.5271,0.1977,0.4433,1.5861,1.468,1.3087,2.7611,1.9742,0.1375,0.6477,1.4246,1.8697,0.8254,3.3522,1.4396,2.3677,1.0288,0.0752,1.0953,0.7996,1.0122,0.3209,1.7216,0.6142,1.3685,3.3128,4.1817,0.5327,0.5261,1.0809,3.3464,0.3079,1.3577,2.8804,0.3408,3.6867,1.7203,0.5438,1.1494,1.3758,0.5435,0.0876,0.8062,1.2353,1.2498,2.3633,1.7857,1.2986,3.2411,3.2032,1.5992,1.9604,0.2487,0.3371,1.5217,2.7289,0.8786,1.3677,0.3568,0.5397,0.5219,1.4903,1.8387
pheophytin A,6.9192,2.96,0.5082,7.5966,0.359,0.6003,3.6197,0.2363,0.3046,1.0589,8.9269,1.2138,0.2458,0.8164,2.7344,7.5205,29.5927,1.6583,0.5253,2.3744,8.3239,3.6188,0.0675,0.4115,0.9039,1.22,0.8983,0.5467,0.9699,14.4655,6.4241,6.8377,5.5887,4.7936,10.0282,1.0812,0.4458,0.1273,0.1732,0.0167,2.5464,0.1114,0.5185,0.0113,0.2553,0.1234,0.2876,0.39,7.7889,0.5972,0.0744,4.0977,5.3219,0.0462,0.1101,0.5101,0.1644,0.265,3.5367,8.6755,0.033,0.0348,10.4053,6.7066,0.04,1.8739,9.5084,23.0134,0.5812,0.5765,0.1468,0.0516,0.6843,1.5519,0.2077,0.8821,0.3484,0.6441,4.8847,4.4655,3.3512,1.2414,0.0446,2.3832,1.3425,0.2726,12.4957,5.3312,0.2601,1.642,1.2446,3.2624,2.6101,2.8458,0.2213,1.4759,0.7097,10.4595
pimelate (C7-DC),0.4807,0.9343,0.7693,0.2082,0.9893,0.7941,1.1663,0.5222,1.6156,1.4606,1.1416,0.8922,0.9606,0.1482,0.5638,1.2239,0.5792,0.565,0.3435,0.7508,1.3253,0.7464,0.6005,0.3707,1.5134,0.8966,0.7273,0.5914,0.456,0.4274,1.3131,0.8825,1.5334,0.8406,1.3113,0.6261,0.7803,1.4703,0.7703,1.8114,1.0,1.9704,2.3759,0.1482,1.8898,1.3243,1.4424,1.6436,1.5405,0.8882,0.3599,2.5913,1.5133,0.5301,1.3512,1.8157,0.3496,1.0368,0.898,0.7737,1.9573,4.7069,0.1482,1.1285,1.2065,0.8469,2.5129,4.1373,0.3156,0.8453,1.4535,2.5386,1.162,0.8029,1.5176,1.31,1.3261,1.0237,2.4628,2.0625,1.3816,0.9649,0.3373,0.7784,1.0615,1.8005,1.6155,1.7442,0.2901,1.7432,0.6793,1.1049,1.3879,1.273,1.0107,0.7827,0.7628,0.7792
