# Gene Family	3003B	3004B	3005B	3007B	3008B	3009B	3012B	3013B	3014B	3016B	3020B	3021B	3022B	3023B	3025B	3026B	3027B	3028B	3029B	3030B	3031B	3032B	3033B	3036B	3037B	3039B	3042B	3043B	3044B	3046B	3047B	3048B	3049B
X - 14383	1.3611	1.6464	0.2687	1.0083	1.1533	0.7648	1.1991	2.3285	2.7693	0.5988	0.2114	0.2114	0.2114	2.5796	0.5007	0.5687	0.96	1.2536	0.2114	0.8847	1.1144	1.1104	1.8563	1.0024	0.6182	3.9447	1.1597	0.522	0.9503	0.2114	0.2114	0.6411	1.462
X - 14454	1.9692	1.6984	0.2209	0.5065	1.1037	0.473	1.4791	1.6674	2.5899	0.4779	0.2209	0.2209	0.2209	1.5654	0.3612	0.7045	0.5468	0.444	0.2209	1	1.1119	1.0898	2.7849	0.2209	0.4459	3.4973	0.9224	0.4534	0.8102	0.2209	0.2209	0.3963	2.1539
X - 14904	1.0263	0.431	1.1766	1.062	0.1334	0.8314	1.7227	3.6958	0.2517	0.1179	3.6958	1.2381	0.3797	0.4836	5.2181	0.6053	3.1178	0.589	0.5519	5.3439	0.2849	0.1842	2.9458	0.4825	1.6889	1	0.6185	2.8948	2.2311	2.192	2.7916	2.6586	0.9445
X - 15136	0.2003	0.2003	2.6088	0.2003	0.2003	0.2003	0.2536	0.2003	0.2003	0.5222	0.2003	0.3653	0.2003	0.2003	0.2003	0.2462	0.2003	0.2003	0.6632	0.2003	0.2003	0.2003	2.1355	0.2003	1.1546	1.5913	0.2003	0.2003	0.2003	0.2003	2.4284	1.5638	0.2003
X - 15245	1.6103	1.5983	0.3854	0.6223	0.3854	4.7576	0.3854	0.3854	0.3854	0.3854	0.6919	1.2305	6.3359	0.3854	0.3854	0.7257	0.3854	0.3854	0.3854	0.3854	1.1372	0.3854	0.7541	0.3854	0.6316	0.3854	1.4659	0.3854	0.3854	1.0457	0.3854	0.6719	2.6602
X - 15461	1.0719	0.6052	0.4041	1.361	0.8555	1.1434	0.203	0.6249	1.1255	1.5346	2.2002	3.722	2.1358	1.4661	1.5599	0.8661	0.6036	0.627	1.0966	2.1678	0.998	0.7423	1.0594	1.163	0.8137	0.2912	1.7561	0.6955	0.5946	0.3753	1.2094	1.0439	0.8959
X - 15486	0.3196	0.3196	0.3196	0.3196	0.3196	0.5995	0.3196	0.3196	0.3196	0.3196	0.4328	0.3196	5.2184	0.3196	0.3196	2.581	2.7678	0.3196	0.3196	0.3196	0.7723	0.3196	0.3196	0.3196	0.3196	0.3196	0.3196	0.3196	0.3196	0.3196	0.3196	0.3196	0.3196
X - 15503	0.4057	0.4057	0.7203	0.4057	0.4057	0.8154	0.4057	0.4057	0.4057	0.4057	0.4286	0.4057	2.9942	0.4057	0.4057	3.6669	2.0732	0.4057	0.4057	0.4057	1.8601	0.4057	0.4057	0.4057	0.4057	0.4057	0.4057	0.4057	0.4057	0.4057	0.4057	0.4057	0.4057
X - 15666	3.9852	0.8694	0.3892	1.7749	1.0816	1.0263	0.9963	1.5986	1.3266	0.9615	1.432	2.7663	2.7193	1.3844	1.044	0.6196	1.4687	1.1249	0.8686	1.0391	0.7324	0.6037	1.0074	0.8005	0.8664	0.9887	1.1211	0.6051	0.5344	1.9913	1.0785	0.9695	0.8809
X - 15853	0.3964	1.7261	0.5062	1.7466	1.1318	0.708	1.3084	1.7124	1.3406	0.8793	0.1714	0.365	0.1714	0.8983	0.7508	0.5638	0.906	0.9725	0.3743	0.9917	1.227	1.0966	1.9995	0.8974	0.9497	3.127	1.1548	0.6393	1.2789	0.1714	0.1714	0.9484	1.0132
X - 15854	0.5987	1.7203	0.1769	1.4485	1.0776	0.4876	1.0644	2.0841	1.7385	0.1769	0.1769	0.1769	0.1769	1.1294	0.6919	0.3891	0.5693	0.915	0.1769	1.1603	1.0857	0.9388	2.1727	0.7892	0.8537	3.9712	1.0089	0.4729	1.2889	0.1769	0.1769	0.8436	0.9142
X - 15856	0.3135	0.3201	0.3213	0.3135	0.9386	0.3135	0.8124	0.4903	0.3135	0.9119	0.4199	0.3224	0.8416	0.3135	1.5232	1.419	0.3135	1.3366	0.6186	0.3135	1.4087	2.7311	0.9783	0.6317	1.8085	0.9006	0.3135	2.0078	1.2283	0.9208	1.0588	1	0.3135
X - 16580	0.2985	1.6666	1.642	0.4458	0.2985	1.183	0.2985	0.5476	0.94	0.992	0.2985	0.6219	3.552	0.4046	0.6764	3.1501	0.4905	0.3864	0.9076	0.7453	2.2172	1.3022	0.5373	1.1676	1.016	0.9177	0.2985	1.1379	0.6633	1.8731	0.6059	0.7995	1.2343
X - 16946	2.9348	0.5376	0.5376	0.803	0.5376	1.2845	0.5376	0.9236	1.569	0.5376	0.5376	0.5376	1	3.0312	0.5376	0.5376	0.5376	0.784	0.5376	0.5376	0.5376	0.5376	0.5376	0.5376	0.5376	0.5376	0.5376	0.5376	0.5376	0.7729	0.5376	0.5376	1.1249
X - 17009	0.0853	0.7285	0.6094	0.5261	1.3881	0.5624	0.8702	3.8103	0.1702	4.2454	0.3496	4.2557	1.5138	0.3189	0.5163	0.1755	0.3043	0.4367	0.5082	0.3168	0.8741	1.3138	0.5351	4.6488	0.997	1.003	3.5069	1.0643	1.9958	0.1154	0.0853	1.1784	0.6659
X - 17010	0.5728	0.5728	0.5728	1.1211	0.5728	2.3358	0.8412	0.9448	0.5728	0.5728	1.2183	1	0.5728	0.5728	0.5728	0.5728	2.0226	0.8206	0.8963	0.5728	0.5728	0.5728	0.8398	1.0594	0.9107	0.5728	0.5728	0.5728	0.5728	0.5728	0.6088	1.0059	1.0146
X - 17137	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	14.5206	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.9433	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22
X - 17162	0.0463	0.5833	2.7615	0.0463	0.5765	0.9234	1.7187	3.5699	2.8373	0.8189	2.5983	1.6689	0.0463	2.6538	0.7057	0.1611	0.4733	2.6746	0.7129	1.8134	0.2888	0.6024	0.3219	1.5421	0.4004	0.5315	1.8903	1.6385	0.6121	0.0463	1.2259	1.5148	7.2981
X - 17348	0.1625	0.1625	0.1625	1.5928	0.551	4.1176	0.1625	0.2063	4.7023	1.0498	0.1625	1.6791	4.4257	2.402	0.1625	0.1625	2.039	0.1625	0.1625	0.7479	0.1625	0.1625	2.545	1.0026	0.1625	0.1625	0.1625	4.1563	4.8366	0.3018	0.1625	1.4832	2.7043
X - 17438	0.192	5.0835	0.508	0.5604	2.9547	0.7451	0.8115	1.5424	0.6632	1.3758	0.4056	1.0004	0.43	0.5568	0.4912	2.6546	0.2743	0.9633	2.1045	0.705	1.0347	1.0875	0.9184	2.2059	3.958	2.0155	2.0344	1.6857	1.5605	0.4239	0.6051	0.8952	0.9996
X - 17653	0.2207	0.6277	1.053	0.8414	1.3196	1.7191	1.412	1.553	0.2207	1.3227	1.6583	1.3855	0.4003	0.311	1.1008	0.4165	2.5424	0.2907	0.5469	0.6219	2.2231	0.753	0.624	1.3823	0.442	0.2207	1.0503	0.7305	0.2207	0.2207	1.2235	0.2207	2.3488
X - 17749	0.4038	0.5532	0.5378	0.5711	1.7018	0.4038	0.7607	1.3789	0.4038	0.4038	0.8785	0.6564	0.4038	0.4038	1.222	1.038	0.4038	1.025	0.7314	0.6059	1.1661	1.3781	0.4038	1.4442	4.1981	1.4839	1.1271	2.0283	1.2465	0.9891	0.7256	0.8993	0.4038
X - 17852	0.3573	1.4677	0.3573	0.3573	1.1645	0.5409	0.8166	0.3573	1.3962	1.1434	0.3573	0.5852	0.3573	1.2603	0.3573	0.3573	0.3573	1.4396	0.3573	0.6939	0.9884	1.0546	1.7894	0.4883	0.8125	2.3736	1.7862	0.5091	1.8676	0.3573	0.3573	0.8141	0.9213
X - 17877	0.2524	1.5539	0.6288	0.6119	1.5428	0.7646	1.1696	0.8369	1.4847	1.3445	0.2524	0.6914	0.2524	1.3694	0.4473	0.4048	0.2524	1.6504	0.2524	0.8058	1.2309	1.3544	2.2297	0.8073	1.3614	3.9292	1.7287	0.8962	2.4171	0.2524	0.2524	0.7674	1.0641
X - 17910	0.3824	1.5011	0.4617	0.3824	1.1929	0.4815	0.5981	0.751	1.3111	1.1941	0.3824	0.3824	0.3824	1.4715	0.3824	0.3824	0.3824	1.0948	0.3824	0.865	0.7437	1.0647	1.8131	0.6031	0.9926	3.5385	1.1557	0.7423	1.7077	0.3824	0.3824	0.5789	0.5283
X - 17919	0.5185	1.3289	0.4109	0.7375	0.8796	0.9313	1	1.1847	4.116	1.0908	0.3301	0.4454	0.3301	5.0326	0.3301	0.5577	0.3736	2.8801	0.3301	0.6501	0.9117	0.844	1.6056	0.5137	0.5945	4.1959	3.1394	0.6634	1.4374	0.3301	0.3301	1.1302	1.2222
X - 17969	1.1335	1.2044	0.3055	1.3137	0.9189	0.7338	1.3141	2.0058	2.0845	0.414	0.3055	0.3055	0.3055	1.4793	0.6145	0.7024	0.6611	0.9202	0.3505	0.7977	1.2032	1.0286	2.3237	0.5961	0.6508	3.4503	0.6141	0.4886	0.5569	0.3055	0.3055	0.4661	1.6276
X - 18167	0.7042	0.0889	0.0889	1.299	0.4039	1.292	1.3012	1.0148	1.9637	0.0889	1.1053	0.0889	0.0889	1.44	0.0889	0.5534	0.9792	0.7226	0.0889	0.444	0.8916	0.5344	1.1202	0.0889	0.3448	1.9421	0.4609	0.7308	0.1852	1.2137	0.0889	0.6567	1.7133
X - 18278	0.836	1.3349	0.206	0.206	0.9928	0.206	0.843	0.9578	7.6683	1.0712	0.206	0.3745	0.206	7.0587	0.3512	0.5841	0.206	5.8075	0.206	0.7158	0.8399	0.5605	1.1588	0.6616	0.4178	7.3308	2.5127	0.206	1.8633	0.206	0.206	1.0358	1.0172
X - 18410	0.7274	0.0268	2.8822	0.9642	0.0268	0.0268	2.385	1.8742	0.0268	0.0268	2.0887	0.0268	0.2727	0.0418	0.0268	0.0268	0.2071	0.0268	0.0268	1.7941	0.0268	0.0268	2.1227	0.0268	0.2226	0.0268	0.4643	0.1021	0.0268	0.0276	4.4094	0.0268	0.229
X - 19220	0.3073	0.3073	0.3073	0.4726	0.3073	1.276	0.9557	0.4075	1.0753	0.3073	1.5235	0.3073	0.3073	1.463	0.3073	0.3073	0.417	4.2773	0.3073	0.6999	0.3073	0.3073	0.3073	0.3073	0.3073	0.5591	0.5811	0.5737	0.3073	2.4447	0.3073	0.3073	2.123
X - 19232	0.259	0.4716	0.4706	0.5274	2.0507	0.259	1.6125	1.0511	0.3766	0.5075	1.0944	0.4759	0.259	0.259	1.0047	0.9456	0.259	0.3859	0.6229	0.4921	1.7686	1.3864	0.9084	1.027	3.5343	1.6475	1.1389	1.55	1.1932	0.7784	1.1635	0.9258	0.259
X - 19299	0.0361	0.8286	0.428	1.937	0.771	2.7916	2.2186	2.7749	0.1898	5.1879	0.8788	13.5567	13.0153	1.3209	0.7686	3.6572	1.3463	3.4626	6.8958	5.5092	0.8339	0.7281	0.8579	2.405	5.3264	0.3461	0.0361	1.3697	0.6506	0.7575	0.8366	0.315	1.5711
X - 19497	0.0847	1	0.4686	1.79	0.803	2.9046	2.2485	2.8191	0.3116	5.1563	1.0001	13.5869	12.8011	1.4087	0.8287	3.7024	1.4063	3.5116	7.5794	5.7454	0.8656	0.8345	0.9414	2.5012	5.2774	0.4296	0.0847	1.5048	0.7459	0.8051	0.9705	0.3985	1.8197
X - 19751	0.662	0.3953	0.3953	0.3953	0.3953	0.7915	0.9656	1	4.0046	0.3953	0.3953	0.3953	0.3953	10.0522	0.3953	0.3953	0.6589	4.6384	0.3953	1.5889	0.3953	0.3953	0.3953	0.3953	0.7703	1.4273	0.3953	0.3953	0.3953	0.6727	0.3953	0.3953	0.9961
X - 19763	1.615	0.3151	0.5148	0.7156	3.5356	3.5925	3.8764	0.4125	1.1144	0.6993	0.4288	0.3178	0.3151	0.3151	0.5451	0.3151	0.3151	0.4843	0.3732	0.3151	0.4125	0.3151	0.3151	0.3151	0.3151	7.594	2.835	0.3151	4.2469	0.3151	2.5165	6.9427	0.868
X - 19931	0.3887	0.3887	0.3951	0.9211	0.5984	0.8194	0.5504	1.0205	2.0885	0.3887	1.5535	0.3887	0.3887	1.9575	0.3887	0.3887	1.2752	0.8086	0.3887	0.3887	0.6069	0.6264	0.584	0.3887	0.3887	1.7585	1.0309	0.4591	0.6633	0.9615	1.6633	0.7939	1.0393
X - 20100	0.2783	1.3947	0.4985	0.7043	1.1553	0.4584	0.7355	1.1031	1.5402	1.3543	0.2678	0.4697	0.2678	1.6094	0.6344	0.3887	0.4885	2.2106	0.2678	1.1189	0.8352	0.9869	1.3956	0.9559	0.9782	4.6301	1.0651	0.4582	1.8544	0.2678	0.2678	0.9922	0.9017
X - 20172	1.948	1.3021	0.243	1.3701	0.3854	0.5714	0.9276	1.4695	2.9032	0.243	0.243	0.243	0.243	5.902	0.243	0.243	0.243	1.8151	0.243	0.5628	0.243	0.243	2.5119	0.243	0.243	2.4664	0.243	0.243	0.4206	0.243	0.243	0.243	2.5788
X - 20185	0.2606	2.018	0.5616	1.3523	1.2688	0.7447	1.3136	2.0881	0.2606	1.074	0.2606	0.362	0.2963	0.2606	0.7739	0.5202	1.2416	1.1841	0.4528	0.7336	0.9837	1.0539	1.6861	0.9791	0.7033	3.0718	1.3207	0.5402	1.0875	0.2606	0.4323	0.8774	1.0773
X - 20197	0.426	1.2547	0.426	0.426	1.406	0.6946	0.7662	1.2121	3.5702	1.3298	0.426	0.5189	0.426	3.5228	0.4696	0.6738	0.5853	2.8909	0.426	1.0458	0.7438	0.7541	1.2769	0.7835	0.953	4.6604	2.2679	0.488	1.9464	0.426	0.426	1.2819	1
X - 20747	0.6278	1.3835	0.3435	0.7114	1.1295	0.3435	0.4575	1.196	2.98	1.323	0.3435	0.3435	0.3435	2.9287	0.3435	0.3435	0.3435	1.8405	0.3435	0.8647	0.6611	0.8283	1.5813	0.9107	1.3594	5.1257	1.4746	0.3435	1.9231	0.3435	0.3435	1	0.6347
X - 21283	6.6389	0.5172	2.2305	0.8146	0.095	2.6531	0.4089	0.095	1.2954	1.3993	0.8244	0.7618	7.4059	2.4712	0.095	1.8492	2.4179	2.7061	0.2538	0.7034	1.8339	0.095	0.095	0.3807	0.7468	0.9168	1.3264	0.319	0.095	0.6266	0.095	0.095	0.095
X - 21410	2.1244	0.2173	0.6906	0.6855	0.2173	0.5491	2.0984	0.9615	0.734	0.2173	0.456	0.2173	0.2173	0.2173	0.9354	0.517	0.4927	0.2173	0.4881	0.4064	0.3254	0.2173	0.2173	0.2173	0.5356	0.2173	0.2173	0.2173	1.1555	3.0828	0.2173	0.6328	4.6466
X - 21448	3.8191	0.4026	0.6933	2.1746	0.6221	1.5306	0.8245	0.8773	2.1091	0.4026	0.4026	1	1.9551	3.5809	0.4026	0.4026	0.4026	0.6986	0.4026	0.5274	0.4026	0.4026	0.4026	1.1747	0.4026	0.4026	0.4026	0.4026	0.4026	1.5259	0.4026	0.4026	2.9098
X - 21470	3.5603	0.0716	0.6417	2.2199	0.0716	1.2785	2.0778	0.0716	1.4981	0.0716	0.7648	0.0716	0.5601	0.2156	0.0716	0.0716	0.3941	0.0716	1.8153	0.8461	0.0716	0.0716	0.2194	0.0716	0.0716	0.0716	0.0798	0.1371	0.098	3.3083	0.3661	0.0716	8.283
X - 21471	1.1987	0.3054	0.53	0.3054	0.3054	0.3054	1.8837	0.3054	0.5518	0.3054	0.702	0.3054	0.3054	0.3054	0.3054	0.3054	0.3054	0.4765	0.3054	0.3054	0.3054	0.3054	0.3054	0.3054	0.3054	0.3054	0.3054	0.3054	0.3054	0.8904	1.057	0.3054	0.3054
X - 21788	0.1364	0.1364	3.7621	0.3209	0.1364	0.1364	0.1364	0.1364	3.9269	0.1364	0.2567	0.2635	0.3899	1.2131	0.1364	0.3525	0.1364	0.1364	0.1364	0.1364	0.4475	0.1364	0.1364	0.1364	0.1364	0.1364	0.1364	0.1364	0.1779	4.8987	2.4334	0.1364	0.2318
X - 21796	0.9988	1.8401	0.9502	0.8265	1.011	0.6525	1.2743	1.5688	0.542	0.8363	0.592	2.8169	1.0048	1.503	1.4205	0.5592	0.3913	0.6488	0.9574	0.9601	1.123	1.2087	0.6266	1.8985	0.7755	0.5955	0.6814	0.9779	0.5796	1.465	1.3182	0.5497	1.2929
X - 22030	0.525	0.6061	0.2313	0.2313	0.7774	0.5404	0.8163	1.4717	1.0572	0.2313	0.2313	0.2313	0.2313	0.8971	0.2313	0.4612	0.2313	1.0151	0.2313	0.7531	1.2767	0.968	1.38	0.2313	0.2992	3.5745	1.0069	0.2313	0.2313	0.2313	0.2313	0.2313	0.8875
X - 22142	0.1446	0.1446	0.1446	0.1446	0.1446	0.1446	0.9096	1.3306	3.7319	0.2035	0.5098	0.1446	0.1446	1.9426	0.1446	0.1446	0.1446	5.0015	0.1446	0.9043	0.1446	0.1446	0.1446	0.2259	1.0346	1.9827	0.1446	0.1446	0.378	1.1803	0.1446	0.1446	1.3018
X - 22835	0.4678	0.5674	0.4678	0.4678	0.7253	0.7591	0.4678	0.4678	0.9667	1.2788	0.4678	0.4678	0.4678	0.4678	0.5456	3.4315	0.4678	0.4678	0.8335	0.4678	0.7581	0.4678	2.0892	1.9623	1.4588	1.2766	0.4678	1.3644	1.0033	0.4678	0.4678	0.7745	0.4678
X - 23048	2.8296	0.2523	1.315	1.8166	0.2523	1.6052	4.2389	0.9463	0.2523	0.2523	0.2626	0.6397	0.9405	0.2523	0.2523	0.9757	2.9323	0.2523	0.2523	0.2523	0.2523	0.2523	0.2523	0.2523	0.2523	0.2523	1.6693	0.2523	0.2523	1.8033	2.8648	0.8562	3.0136
X - 23060	0.5712	3.7305	0.0418	0.3061	0.1858	0.4119	0.8164	1.0662	0.0418	0.4758	2.9048	0.1297	1.0946	0.0418	0.498	13.5377	1.5557	0.4692	3.7683	0.0418	1.5741	0.9764	0.0472	3.4503	2.8961	1.0586	0.3356	0.5073	2.6845	0.0418	0.5144	0.064	1.4117
X - 23062	0.0259	0.9703	1.0065	0.2068	4.0535	0.6184	0.4885	0.7357	0.7811	3.9347	0.0882	0.4833	0.1536	0.0731	2.0496	2.074	0.4006	0.19	3.447	0.9279	6.7792	5.7919	0.1142	1.5979	2.0948	5.2866	0.4394	4.9262	2.6078	0.0259	0.0395	1.3111	0.0259
X - 23064	0.0057	0.0057	1.8848	0.0057	0.0057	0.0057	0.0057	0.0145	0.5992	0.0334	0.0057	0.0419	0.0057	0.0057	3.0369	0.0057	0.1081	0.0224	1.2522	0.0057	0.0057	0.0057	0.0057	8.3612	0.0628	1.9219	0.0057	0.0057	2.1811	0.0057	0.03	1.0234	0.0057
X - 23103	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	5.9368	0.0601	0.1877	0.0601	0.0601	0.0601	1	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	0.0601	0.5124
X - 23105	0.0378	0.6328	0.0378	1.3	18.5318	2.5043	0.0378	0.0378	0.1227	0.9161	0.0378	0.5969	1.013	0.0378	0.5186	0.3879	0.0378	0.3041	0.0546	0.0378	0.4997	0.9579	0.5379	9.2858	7.0395	2.2497	0.37	2.2286	17.9592	0.0378	0.5768	2.7515	0.0378
X - 23173	1.0498	0.494	1.0214	2.1078	0.4028	0.4028	2.7205	0.4028	0.4951	0.4028	0.431	2.1665	5.6881	0.673	0.4028	0.4028	4.1081	1.1276	0.7208	0.4028	0.4028	0.4028	0.4415	0.7119	0.4688	0.4028	0.4028	0.4028	0.6836	0.4028	2.0225	0.4028	0.5969
X - 23277	0.5088	0.5088	1.5174	0.721	1.2418	0.9141	0.5088	2.2925	0.5088	1.0334	2.2418	1.4613	0.5088	2.8821	0.5088	0.5654	2.6118	0.7589	0.5088	2.2412	0.5747	0.5088	0.5088	1.0934	0.9264	1.0646	0.5088	1.1896	0.8194	0.5088	0.5088	0.8948	1.062
X - 23287	0.0464	0.1318	0.0464	0.0706	0.0464	0.0464	0.0464	0.0464	3.8562	0.0464	0.0464	0.0464	0.0464	0.0464	0.0464	0.1014	0.0464	0.0464	0.0464	0.0464	0.0464	0.0464	0.0464	0.0464	3.1464	0.0464	0.0464	0.0464	0.0464	0.0464	0.0464	0.0464	0.0464
X - 23423	5.1977	0.8483	0.3812	1.872	0.2811	8.4907	2.2046	0.5601	2.7409	0.9521	2.463	0.4908	3.5794	4.4499	0.5588	0.5218	7.0611	5.4903	0.7337	0.1725	0.7773	0.7005	0.7917	0.6081	2.6411	0.9855	4.3254	2.5618	0.5456	3.2732	0.1725	0.1725	4.3991
X - 23428	0.3704	0.7808	1.0111	0.3704	1.2493	1.1345	1.1018	1.1893	0.3704	1.247	0.9828	1.461	0.3704	0.3704	0.6028	0.3704	0.3704	0.3704	0.3704	0.8904	0.3704	0.7869	2.1702	1.1431	0.3704	0.3704	0.6529	1.0158	0.3704	0.7717	0.6957	1.4619	0.5487
X - 23438	0.3906	1.234	0.7207	0.6389	1.2572	0.6512	1.3329	0.8036	0.5027	1.0298	0.715	1.2155	0.5678	0.5128	1.0349	0.7831	0.546	0.7684	0.8624	1.1222	0.8883	1.3445	1.0271	1.1023	1.2695	0.9718	1.3705	1.2361	1.0904	1.2656	1.3378	0.9863	0.9837
X - 23453	3.3883	0.1472	0.1472	0.1472	0.1472	0.5106	0.1736	0.1472	0.9938	0.1472	0.1472	0.1472	2.6573	2.7301	0.1472	0.1472	1.1646	1.8611	0.1472	0.1472	0.1472	0.1472	0.1472	0.1472	0.1472	0.1472	0.1701	0.1472	0.2143	0.1472	15.2609	0.1472	0.1472
X - 23469	0.5457	0.6001	0.7756	0.5153	0.5859	1.0223	1.2241	0.3113	0.327	1.0572	0.8556	0.9235	0.6093	0.2431	0.5057	0.3193	0.2431	0.5982	0.9169	1.2931	0.2431	0.2431	2.1613	1.7443	1.2096	0.2431	0.661	1.2358	1.0825	0.9008	1.3427	1.3511	0.5411
X - 23470	11.2448	0.3179	0.888	0.3179	0.3179	7.7673	0.3179	0.3179	0.3179	0.3179	0.3179	0.3179	1.0114	0.4592	0.3179	0.3179	12.5264	1.2585	0.3179	0.3179	0.3179	0.3179	0.3179	0.3179	0.3179	0.3179	0.3179	0.3179	0.5794	1.8794	0.5023	0.3179	0.4686
X - 23475	0.3915	0.9045	0.5147	0.4197	0.8191	0.3915	1.2884	1.4031	0.6612	0.455	0.8166	1.3192	0.4436	0.4479	1.2903	0.9788	1.6143	0.5279	1.2434	2.1747	1.3205	1.6361	2.8511	1.4045	1.3451	0.7044	0.6823	1.2964	0.8993	1.1089	1.5374	0.6095	0.556
X - 23482	0.439	0.8929	0.8127	0.4581	1.02	0.2813	0.8594	0.9846	0.3631	0.9518	0.9299	0.5991	0.6939	0.201	1.6976	0.9026	0.7366	0.3275	0.7245	0.6484	1.6066	2.5259	1.9838	1.6756	1.4191	1.1122	0.7527	1.4788	0.7559	0.7003	0.6536	1.0787	0.3079
X - 23557	4.9356	0.2369	0.4045	0.2369	0.2369	3.8344	0.2369	0.2369	5.5995	0.2369	0.2369	0.2369	1.0981	0.2369	0.2369	0.2369	11.0863	4.9395	0.2369	0.2369	0.2369	0.2369	0.2369	0.2369	0.2369	0.2369	0.4342	0.2369	0.2369	0.2369	0.2369	0.2369	0.2369
X - 23581	0.641	0.8697	0.4595	0.4767	1.2193	1.2131	0.0903	2.4592	0.0903	0.4741	0.8431	0.9216	0.2439	1.1284	1.0489	0.94	2.102	1.2679	2.6083	0.3839	0.6438	1.2508	0.5763	4.0291	1.3152	0.7627	5.0604	0.3463	0.0903	0.3945	0.3452	0.3722	0.9239
X - 23583	0.2626	0.0516	0.3365	0.9738	1.9131	0.0261	0.0261	0.0303	0.3604	1.2044	1.4767	2.803	0.1318	3.0093	0.2742	0.2964	4.4349	5.8248	0.0298	0.8126	0.2262	0.7086	0.0465	3.0517	0.3585	1.0557	4.8088	0.0261	2.0949	5.8534	1.977	1.6214	5.4988
X - 23587	5.2193	3.0629	1.0328	0.1891	0.0626	4.9379	4.0526	0.114	8.5489	0.87	0.0883	0.8938	11.2358	7.2441	0.031	0.4505	4.5208	2.4291	0.4561	0.3913	1.0087	2.112	0.0699	2.9224	0.4709	1.9839	1.1672	0.1206	0.4214	0.6309	0.2311	5.0493	1.1031
X - 23600	0.2899	0.4356	1.2634	0.2899	1.1634	0.6587	0.5106	0.2899	0.7105	0.5627	0.9081	0.379	0.2899	0.2899	1.8571	0.7731	0.4226	11.7807	0.9796	0.4319	0.8762	4.0489	1.8792	6.4808	0.6993	1.4433	1.0546	1.1714	0.9834	0.2899	1.0084	0.59	0.2899
X - 23610	0.3185	0.3185	0.3185	0.3185	0.3185	1.5793	0.3185	0.3185	3.783	0.3185	0.3185	0.3185	0.3185	0.3185	0.3185	0.3185	0.3185	1	0.3185	0.3185	0.3185	0.3185	0.3185	0.3185	0.3185	0.3185	0.3185	0.3185	0.3185	0.3185	0.3185	0.3185	0.3185
X - 23623	7.2142	0.2611	0.2611	0.2611	0.2611	0.3376	0.2611	0.2611	1.6624	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611	0.2611
X - 23626	23.8932	0.2588	0.2588	0.2588	0.2588	0.5569	0.2588	0.2588	4.2662	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588	0.2588
X - 23639	3.7376	1.0584	1.3519	2.5911	0.625	2.8758	1.2721	0.5783	1.5652	0.9318	0.7546	0.9434	3.0053	3.1104	0.5323	1.2761	2.9134	1.9918	0.917	0.3876	0.9824	0.631	0.4243	1.6908	0.6192	1.6468	2.2285	1.6305	0.5974	1.169	12.0199	2.0552	1.3253
X - 23644	28.1693	0.3227	0.1341	7.8895	0.1341	17.8317	0.1341	0.1341	1.1355	0.1341	0.1341	0.1341	2.553	0.933	0.1341	0.5338	0.1341	0.1341	0.232	0.1341	35.2328	0.1341	0.1341	0.1341	0.1341	0.1341	0.1341	0.1341	35.4793	0.1341	0.1341	0.1341	0.3614
X - 23655	0.5377	1.1072	55.8304	0.3418	1.8739	0.3418	1.0074	0.3418	4.7242	0.3418	0.3418	0.3418	0.3418	0.3418	1.095	0.3487	0.3418	0.3418	1.8277	0.3418	0.9191	2.5968	0.6331	0.7419	0.9297	1.6396	1.3075	0.5097	2.3454	0.5729	0.9193	0.7856	0.3418
X - 23657	0.3596	0.7395	1.3635	2.0299	0.7343	0.0866	4.6045	0.2516	0.7607	1.0693	1.4669	4.0083	1.1317	3.4143	0.5741	0.0917	3.5927	2.0713	0.078	1.7007	0.3676	0.3316	0.0561	0.9226	1.7576	1.4726	9.7139	1.2791	0.9109	0.0614	2.2755	0.0664	6.3738
X - 23662	0.0891	0.7118	3.3633	1.3318	0.0235	0.2171	3.14	1.1267	6.2691	0.0932	3.8916	9.5944	12.9269	0.2128	1.2899	0.0132	1.2533	0.0505	1.183	5.5555	0.0132	0.0132	0.3624	2.2248	0.1294	0.6499	8.347	1.2493	1.0915	1.5801	1.8689	0.308	7.6811
